timestep Fx0 Fy0 Fz0 Fx1 Fy1 Fz1
9286400 31.94633389 -15.66416163 -11.20050050 -28.65399733 2.27118476 -5.00405256
9286800 26.59183323 -0.39862510 1.17276477 -30.18165786 -3.29847105 1.75532459
9287200 30.00595366 2.48409870 4.13018873 -28.15529527 -0.46729111 0.20673269
9287600 27.74533401 -5.00447987 -3.54235750 -25.60819647 0.05604548 -2.27244529
9288000 28.42634071 0.02345058 0.82977400 -30.08613703 2.95779938 -10.10088848
9288400 23.63836934 11.45644839 7.62366997 -29.71098765 1.89662322 1.01929452
9288800 26.51168919 -3.51535488 3.09052944 -26.86752476 3.92677248 0.52102609
9289200 25.36323078 -4.08065743 -3.33763307 -25.05263001 -1.21517735 2.03790440
9289600 34.20825066 -13.49638287 -12.39197991 -26.62405853 2.04120602 -8.80347812
9290000 26.64900265 -7.16956798 -1.44217769 -20.05598244 3.08492194 1.14247650
9290400 22.22964784 8.12393665 0.86070158 -25.94885275 0.05367050 17.08468476
9290800 24.53899739 -13.15282861 1.30389911 -27.55878893 2.57252057 1.34459642
9291200 25.11602909 -2.35181790 2.50877069 -27.79684385 -0.45999781 0.78791868
9291600 27.11745257 1.15224489 0.56490565 -25.03172030 -6.18267340 2.21079485
9292000 16.98388705 0.99646974 -0.14332676 -26.90849305 -0.85988223 0.25365951
9292400 27.16217222 -0.76957733 -1.19747352 -25.50091982 -0.40284535 3.66064015
9292800 29.84247303 -1.87261948 -5.03093707 -30.24945014 -6.64987321 -0.12828649
9293200 27.84893161 -0.14537976 -0.27650920 -26.84972908 -0.25309313 -0.35799068
9293600 28.11838464 -0.52703058 0.39966390 -26.78361601 -5.93155132 3.38706041
9294000 25.42708182 -4.44732584 0.93996344 -26.58872900 -1.02633410 0.71075751
9294400 29.93322457 -0.65015301 -2.35210310 -33.12758646 8.59592236 5.39765202
9294800 27.49423623 1.39339590 0.87626745 -27.61840345 -0.33224599 0.21776032
9295200 21.61240835 2.44256274 -4.39831869 -28.45669413 1.09170468 1.89237461
9295600 28.28791783 -0.26006936 -1.06623433 -20.96714551 -3.39003358 4.64815031
9296000 26.99176075 -0.26742783 -0.15217355 -23.91704865 3.95165892 -0.80368474
9296400 23.91601397 3.80546345 -6.99200838 -36.78576387 -4.97760046 8.39051662
9296800 26.20332844 6.25276322 10.27844980 -26.74625534 -1.55737461 2.17528626
9297200 27.73192480 0.00000000 0.00000000 -24.50905116 -0.25769186 0.75310685
9297600 24.17903402 -1.37980304 0.98645158 -27.73192480 0.00000000 0.00000000
9298000 27.05803777 -11.52314003 -9.58005342 -23.86437637 -7.01405233 -1.52757560
9298400 24.72923322 1.72950230 6.87902313 -27.73192480 0.00000000 0.00000000
9298800 17.38442417 -3.44424116 2.58973392 -29.14003909 3.18334314 0.39121465
9299200 26.68243508 6.36046396 -20.71127462 -20.37507968 1.47714492 -9.04396998
9299600 11.89692078 -5.10965215 5.73923540 -25.65866736 4.59914161 1.69547956
9300000 18.50187357 -13.27039658 8.03581553 -27.23343433 0.28898671 2.05491874
9300400 24.66393607 -1.23196382 6.84776305 -23.91011325 0.12956681 -3.77326809
9300800 32.21397349 -6.89765884 5.80871121 -30.13574544 -7.06721491 0.47408567
9301200 33.91203898 2.72354742 13.83327750 -21.25393513 0.18150951 1.24104007
9301600 29.63516762 -5.05115728 2.93953039 -25.05252884 -0.31497156 -2.18895200
9302000 28.22770604 0.09745983 -0.69421910 -25.94739802 0.68795668 -1.44033104
9302400 27.36462347 -0.17796769 5.48464439 -24.27052105 1.32107126 -0.80531534
9302800 25.10965878 0.13457539 3.89223096 -26.93773693 5.73516031 -1.55864444
9303200 23.72220323 10.11417499 -1.62488824 -26.30429837 2.26253274 -1.83382880
9303600 31.59481605 2.05910504 7.24851013 -14.53977144 7.42058467 2.47988274
9304000 27.85857041 0.27327757 4.76235883 -28.07688857 0.10294201 -0.99558598
9304400 12.23249840 8.18867764 -3.49878629 -26.01030646 -2.76264199 -1.51437450
9304800 27.73192480 0.00000000 0.00000000 -28.23175503 -3.10979600 -1.25508684
9305200 27.25442682 0.20061312 1.90153786 -22.60332016 5.41175529 0.89870436
9305600 26.82638643 0.44879537 0.70083210 -33.22227982 -1.88320695 -4.51837165
9306000 21.57507585 0.80960446 -0.72704609 -27.73192480 0.00000000 0.00000000
9306400 27.36237628 0.44603536 0.03698805 -23.43065287 -1.32545423 -0.69871915
9306800 28.23649848 0.30915327 -1.96814337 -33.22121785 -7.98318087 1.00893585
9307200 27.65716211 0.25709995 1.25995333 -22.89622122 2.03502596 6.59431976
9307600 27.71730286 0.01490937 -0.14601189 -27.60086486 -1.81526572 -0.14160334
9308000 22.99379393 -3.78706382 16.37300267 -27.69230290 3.09703951 -2.43885319
9308400 29.40518082 -1.21762690 -0.99715497 -28.10818944 -2.94294328 -0.70922255
9308800 27.61481910 0.05767241 -0.09657049 -26.36500080 2.82819006 -2.70397172
9309200 28.66924680 -0.57459901 1.12381135 -25.53573839 2.19111645 0.72820152
9309600 26.30930258 22.27306566 -23.43189588 -25.22797780 -1.61219592 1.56411151
9310000 26.74907599 3.79863649 -3.42327757 -29.71534845 1.32914921 4.31098476
9310400 28.15816130 -0.70778786 -6.79873532 -23.70233523 -0.96770612 -12.84735498
9310800 29.00211712 1.91191463 -0.06241511 -28.26978073 -0.79850018 0.02714109
9311200 25.80890987 2.97795724 -3.33368262 -26.50604038 2.38192177 0.49013592
9311600 27.00619659 -3.74347159 -3.95028689 -24.44978827 14.02700482 5.57128565
9312000 26.58129316 -0.02665863 2.72823213 -18.79092393 -2.26387780 -1.77213226
9312400 30.44113948 -4.54950899 -2.02170799 -28.43621701 1.93753047 2.74565943
9312800 28.46080390 0.85338644 0.09740985 -25.19649502 9.77315884 1.57133847
9313200 27.00714501 -0.46999321 0.02763486 -29.07721939 -0.07027228 1.14586570
9313600 29.06998355 6.28026911 6.54765157 -29.35932426 -3.94071593 2.71848927
9314000 30.31486539 -2.35091176 -0.63928380 -29.87157989 0.10281817 9.23264010
9314400 31.37215310 -1.58626948 6.11193181 -25.30583888 -7.15149020 5.12342037
9314800 19.87341403 -7.60091152 -2.12820258 -23.10157056 -1.99804916 -5.39117321
9315200 22.57335512 -10.21839042 7.88031489 -22.51006668 -0.73425818 5.82246970
9315600 29.36730825 -5.11485529 1.85848046 -27.12765456 0.01375054 -0.83438495
9316000 26.85613945 0.74019277 0.63017438 -26.45932523 2.57560294 1.70849751
9316400 26.89034408 -0.30963102 0.25192139 -24.56483370 4.00175239 -0.37419192
9316800 28.18664719 1.89198106 1.70581759 -19.48366418 4.51137486 -1.63952584
9317200 17.81649382 -4.69659884 0.04928223 -22.59526394 9.13951175 2.03272276
9317600 26.76436135 -1.68611431 5.99539180 -30.32494058 -1.84207300 11.26518420
9318000 19.81799251 4.96940831 1.03920888 -23.68262542 -3.40789850 -1.41356706
9318400 18.42716747 -8.97960860 -2.43397710 -23.33262701 -2.74881897 4.28500496
9318800 28.39543250 -4.10484685 1.79343219 -27.50776150 0.06345659 0.89346746
9319200 27.61717812 -1.35267314 3.40150911 -32.05747631 2.47268890 1.93141148
9319600 26.07114244 -0.72311434 5.88471019 -24.55019737 -2.04607762 1.84201077
9320000 27.40643008 -0.81427022 -0.46415467 -30.46083023 -3.12579050 1.15202909
9320400 28.59811276 6.63782843 2.32160461 -25.50057741 1.06720850 0.03886284
9320800 27.50140847 0.00623859 0.41315622 -26.80840970 -6.86506137 -1.69679303
9321200 25.60233182 -5.15776580 0.50091241 -29.47107923 4.34938619 5.46143326
9321600 26.26009798 -5.44722509 -1.07577331 -25.87508234 0.53266109 -0.03355619
9322000 26.06708730 2.11473429 2.37537384 -26.02924154 -2.03017717 -4.29568401
9322400 26.09267740 1.76177564 -15.29283587 -30.20352986 11.41399241 -2.42727256
9322800 30.42837786 0.13531114 -1.39652404 -30.70962013 -0.79643064 -6.29819415
9323200 17.88736202 -5.16994645 -12.74285306 -20.71133631 -1.57386529 0.41878571
9323600 27.73298619 0.13868076 -0.09212578 -21.04605592 0.11050977 -1.07249807
9324000 22.30606172 -13.97788075 2.07087846 -19.03784399 -3.82086910 -2.00885862
9324400 27.14968732 -1.74864927 -13.31977745 -23.76730054 -6.80686320 -4.43183098
9324800 27.43586508 -0.71083172 0.13991010 -26.44972252 1.55308870 -1.81826457
9325200 27.25669233 -3.57556814 11.23385564 -27.57022361 0.59292704 2.69677580
9325600 27.76388931 0.67781652 -0.01185096 -25.62903664 4.28201440 0.19226455
9326000 29.85512456 2.13194323 -1.12461323 -28.17623336 -1.11679692 2.14796354
9326400 27.73192480 0.00000000 0.00000000 -25.34862602 1.21852103 1.28972813
9326800 29.31125677 -1.21546840 -2.88205916 -28.54129812 -1.86442399 -1.54181311
9327200 26.33018155 0.33883103 -1.15653956 -26.34959366 1.74468483 0.33483038
9327600 31.08648744 1.08483869 -2.64921508 -26.80533358 4.72210542 -9.45426835
9328000 27.24433492 0.31982398 -0.59434616 -13.19054549 -9.48797226 -6.30721278
9328400 25.76584507 -0.26043860 0.26696898 -28.61706581 3.24916473 -0.62866867
9328800 26.85000703 -0.51162746 0.17961542 -27.87575420 -0.05000921 0.83244412
9329200 29.77972594 1.51143120 6.44873706 -29.55793288 -0.01394715 3.35555489
9329600 25.90193310 -1.38567139 1.69121004 -26.73161133 -2.58735712 -1.58793414
9330000 26.52239857 -1.36978150 1.09691396 -19.01047278 1.42246115 3.77572035
9330400 27.73192480 0.00000000 0.00000000 -27.24523812 0.01083488 -0.27910042
9330800 27.35426121 1.29731620 2.36135846 -29.10916045 0.01443144 0.32663768
9331200 24.77701766 -1.72574871 1.63494705 -26.34699930 0.48074515 -6.73348981
9331600 28.86935553 -1.28509298 0.20288270 -24.07089478 -7.82498357 -7.29395214
9332000 22.46833816 -2.42773991 -7.50658867 -29.62200741 -3.24224762 -1.61351151
9332400 27.07974911 -1.53588554 -0.30131024 -29.87413666 -3.48151842 -1.04676193
9332800 27.50632315 -0.25536091 -0.14772630 -27.81001486 2.91067081 0.22856771
9333200 19.85007767 2.53903039 2.12815782 -34.18441792 9.73394503 -4.84645269
9333600 26.60299129 0.73173962 1.04885596 -26.38373504 -2.88994462 -2.89049447
9334000 25.53163497 2.51663858 -0.25905745 -40.78350005 -9.94353400 15.46641367
9334400 29.32287503 0.44104630 -1.67836835 -24.83817488 -0.49091770 -0.26350486
9334800 26.29154942 -0.05626459 2.90208314 -26.24488671 -4.28022124 -2.76920497
9335200 26.04301608 -0.07618105 -0.00571886 -28.09209723 -1.94003147 3.21155051
9335600 26.54669659 2.25473200 -0.29495173 -28.67592410 6.96521820 4.31620771
9336000 26.99529809 -2.25992987 -3.91241437 -19.10608325 -5.57596037 -0.43387280
9336400 27.73192480 0.00000000 0.00000000 -24.58155273 1.63129834 -2.24410621
9336800 29.09118916 -0.19633184 -3.24455811 -29.27313814 -1.11334876 3.02241454
9337200 27.72941746 1.91159368 -0.45277990 -28.92004894 -9.39049370 -1.92002795
9337600 28.80837611 -8.45703357 2.92076270 -26.60021354 -3.79776347 0.95346571
9338000 32.45107424 -6.80724495 -4.09232628 -26.25175543 0.60623705 0.07880354
9338400 23.93637745 -2.20643846 -3.79028148 -22.84107753 2.49525649 -3.11812833
9338800 25.39494260 -4.32749979 3.37894544 -27.68775667 4.95224046 -1.50417667
9339200 28.13328043 -9.31255804 -9.22763826 -27.04710858 2.88728815 0.20158952
9339600 19.24813852 0.78531293 -8.29213164 -20.21832233 1.74059563 11.02670741
9340000 27.52052253 0.27037421 0.06613588 -25.40819424 -5.96685796 -2.28742672
9340400 22.16911729 -3.26447248 5.57361486 -27.15556034 -4.46391507 -3.23522432
9340800 26.36640215 4.07628747 -5.59859126 -24.59905833 -11.69161270 5.43437528
9341200 27.73192480 0.00000000 0.00000000 -23.40422050 -0.15714389 -0.56538487
9341600 28.14109448 -0.15278827 0.47495535 -16.89714155 0.54529749 1.40241496
9342000 27.23511198 0.90170212 0.59959857 -19.60137129 7.49930633 -1.39351478
9342400 27.78170471 0.13081321 -0.11639975 -27.95618617 0.30643718 -0.25245934
9342800 27.40433581 -0.02786436 -0.12883468 -23.40744388 0.45898306 -0.69982810
9343200 32.83766975 15.74350468 8.86646060 -28.41695307 -2.65432246 2.80716978
9343600 28.00959244 -3.73845900 -5.24282275 -25.36090143 2.08665680 0.41543732
9344000 26.60283216 -1.90490928 -1.20403780 -31.20611017 -5.24082114 3.41252725
9344400 22.89412391 -7.55564595 -1.62773389 -26.44347077 0.12709957 0.45907340
9344800 27.73192480 0.00000000 0.00000000 -25.57556890 -11.68410549 0.05800412
9345200 29.32684985 -0.75814758 -2.41530993 -26.20914414 -1.69572221 -1.59965486
9345600 27.16426837 -6.40196357 -7.76711578 -28.40648253 0.77772152 0.35293120
9346000 19.25021500 -6.56631512 -0.29035698 -23.39749257 -0.35272585 -0.42869533
9346400 26.70872129 0.59803528 -3.81665086 -23.32630095 4.42840923 -0.57478830
9346800 27.61062864 0.18737067 0.38379286 -25.95517045 -2.69973897 3.59987824
9347200 27.09418125 2.92732310 5.49925620 -26.58044954 0.99428886 0.58014762
9347600 20.25849393 11.03791530 -18.94198408 -28.97118751 4.26169509 3.55145827
9348000 31.58737452 -2.94993893 -6.55288607 -32.60164512 3.15461296 -4.49013401
9348400 24.67138856 5.74662910 -5.18916404 -27.16497480 -2.81758515 -2.75358766
9348800 28.56132319 0.16018238 1.13431344 -28.03516037 0.88224163 0.29003196
9349200 29.33138143 -2.30919456 1.74273086 -26.36345909 -1.80517652 1.51212049
9349600 31.66885617 1.42225848 10.97193308 -26.85570214 -0.91428936 0.75284002
9350000 24.57725042 -5.37372740 1.19438981 -36.45017326 -0.67323153 -23.21189592
9350400 27.67616346 -1.16362640 -0.07048615 -29.55814140 -0.78516897 -2.26453169
9350800 29.38379621 -0.37635393 1.96435304 -19.30680417 -1.02684326 11.62503913
9351200 25.89556905 -0.27337349 -1.85247191 -28.43343935 -4.21692675 4.92916438
9351600 24.49443079 1.22391078 2.34827749 -27.15774083 0.11905009 0.49570866
9352000 31.96450402 5.82496185 -8.27637331 -27.09698762 -0.34116099 0.04630580
9352400 17.68614046 -2.44854391 0.55068515 -26.42521629 -0.82808232 0.96130676
9352800 24.67173776 3.35862765 -5.24577985 -27.82620715 0.13909772 -0.49608439
9353200 29.15072168 -4.69325113 -1.93092607 -13.88675804 -3.80638089 -3.44698017
9353600 21.57976947 -0.17410025 -0.57560375 -29.32995529 1.96533948 -1.30812292
9354000 26.87367187 -0.83738205 0.20821398 -30.45050567 -1.01056040 5.18290239
9354400 27.59807050 0.28076606 -0.63066556 -21.25843963 17.39518323 -0.95707995
9354800 19.59018782 -5.11841562 -8.38481816 -26.89313042 -2.74729760 0.32708922
9355200 20.79632992 -7.51004468 -3.85487159 -25.86491886 -1.29673636 -1.76898792
9355600 25.18908446 3.29445501 -2.82576032 -28.06508915 -2.45491986 -1.04287050
9356000 29.10020979 -9.38435364 4.72382779 -29.37447669 -0.24369486 -1.56631639
9356400 21.84418129 -0.54987193 19.43334654 -24.30422181 -0.80216195 0.89117966
9356800 27.62417508 -0.69403094 -0.79935050 -22.75751291 10.35515862 -0.37040855
9357200 28.98418837 -2.64900965 -10.01217432 -29.54080741 -0.90298586 -2.10685258
9357600 28.72802294 -2.19575494 2.46368700 -32.88955894 -9.65209392 2.23207137
9358000 29.91410954 -1.11125451 -0.25132738 -18.37565211 -4.87573672 5.54377422
9358400 24.92023324 0.08239066 -0.10200311 -27.45708086 2.10993075 -2.99674597
9358800 26.89470581 -0.19088978 -0.98293052 -28.43984289 3.10182474 -1.68053286
9359200 25.34828054 2.86167460 2.94969599 -28.23976962 0.91075067 0.91408189
9359600 29.05489827 1.63601836 -2.47049734 -29.00762822 0.74897662 0.63017101
9360000 28.00823055 -0.58891694 -1.90197621 -22.95920732 -2.00981404 -1.15725123
9360400 27.24809183 -3.71546527 1.51206331 -28.02944078 -0.22935316 0.26515638
9360800 24.43291982 -1.16906419 1.08672126 -25.24999486 -1.91936222 -0.27632374
9361200 25.66875825 -0.81572749 -2.05648815 -29.70409681 -4.16798439 -5.24194057
9361600 23.49162486 -0.81379574 -14.41678559 -27.69106889 -1.14073026 12.45124121
9362000 23.88666015 2.91411096 -2.49124343 -25.76049319 0.45608325 -4.98051478
9362400 23.99960023 -1.51467345 -1.10833417 -24.34600769 1.22826653 -5.37715450
9362800 27.73192480 0.00000000 0.00000000 -28.01103720 2.19532567 0.22688923
9363200 28.31709415 1.72554465 4.12729690 -30.13215190 -2.72026905 -5.07358412
9363600 25.71709332 -0.84991070 1.09937590 -20.12339774 -4.48340915 -6.54097986
9364000 32.44203844 2.68165536 7.40600076 -4.40534328 0.81632707 12.60066708
9364400 27.06781853 -5.57662369 -4.35453305 -27.76797156 4.09609776 -4.10212047
9364800 28.41231273 -0.53019442 -0.83258679 -25.04288769 -2.76735380 -1.21577944
9365200 28.73713598 1.65002956 -2.39021962 -23.02992183 1.72650072 -1.10634127
9365600 29.87670555 -4.83377872 3.48064850 -15.84312858 -7.35989486 4.56335441
9366000 29.07308764 -1.43118281 -10.91606738 -33.14172460 -0.08427563 1.45286394
9366400 24.40836753 2.36112934 -4.77734232 -27.73192480 0.00000000 0.00000000
9366800 27.07354273 -1.18799360 1.56168383 -25.04294949 -1.26749080 0.32021836
9367200 34.27403645 -11.52066607 1.11572749 -27.20709713 -4.69997480 -0.51043608
9367600 27.73192480 0.00000000 0.00000000 -19.26351962 -5.03829216 14.24444096
9368000 28.63040357 1.48222777 -3.68425363 -26.80318219 -0.62864539 1.35897191
9368400 19.85225576 -2.83332522 8.35258455 -27.09721571 1.15727438 6.58874662
9368800 34.61059296 -3.79322182 9.62440602 -21.31001303 -0.62923103 8.04218028
9369200 29.50806060 -4.96626183 -2.82247920 -26.48158861 -1.39151165 -0.29364187
9369600 28.75152415 -4.75939574 1.64456144 -26.87216261 0.78217172 -0.25978878
9370000 28.33075636 -2.75370339 4.10850292 -26.21989109 0.90305360 -0.35891875
9370400 25.76830005 -2.28166010 3.25950465 -31.82283421 -0.68362754 2.99730021
9370800 27.72218909 -2.30333680 1.78122165 -25.22312388 -0.25166518 2.91488738
9371200 27.21344875 -0.19337690 -0.08861678 -25.61802405 -14.49635827 -0.39249481
9371600 28.00144342 -0.47112198 -0.48295176 -17.85534190 2.96048839 -1.13321462
9372000 28.82388517 -0.83761427 1.38522086 -22.86767284 3.41399950 -11.17477352
9372400 29.76713002 9.23945645 4.44406043 -21.54180058 -3.71950678 10.09707372
9372800 27.82838001 -1.42319525 -1.69057917 -27.62696339 -6.04535340 -1.44262743
9373200 28.33296069 0.17298472 1.42375604 -27.71189465 0.03008006 -0.89588114
9373600 31.68716188 1.30677904 -3.46231396 -32.60630100 4.46062221 -7.87519987
9374000 28.98479898 1.37112205 0.76605444 -28.83981257 0.96665269 2.51348046
9374400 -11.17154544 12.29286035 11.03325058 -26.73050918 -0.18363580 -0.63020784
9374800 28.95797967 0.50316070 1.71828988 -24.70351037 -8.27104920 -12.23709541
9375200 27.45271713 2.96384746 -4.62030835 -27.73192480 0.00000000 0.00000000
9375600 25.51194099 -0.78021164 -2.93535846 -27.69464310 -0.22330029 0.38628008
9376000 34.88446671 -14.56641833 -8.12240733 -26.67209964 -0.31621332 0.45761309
9376400 27.72130148 0.60721063 0.65055781 -30.63975124 14.29739984 5.80589980
9376800 27.07238768 -0.41194497 1.44820826 -17.23801699 -3.33619799 -1.83050316
9377200 26.91126565 -6.03661197 3.22685355 -25.44685017 -1.63334172 -3.97973131
9377600 15.78434545 4.01019341 -8.59552079 -27.73192480 0.00000000 0.00000000
9378000 25.91633093 4.18931982 2.63050832 -26.16892001 5.51567010 4.26409522
9378400 30.08748331 2.16729998 0.90375866 -29.39041390 -4.73429171 0.86182945
9378800 26.72444441 -3.91618614 0.90661762 -29.30005531 3.79125236 11.73011902
9379200 28.32368604 2.09761727 -0.11129560 -29.74375833 -2.88928616 0.40296403
9379600 26.60948140 3.42970249 2.99832968 -26.51757132 2.02390738 0.85513810
9380000 27.26204025 7.36886461 -3.43149084 -30.19602281 -3.42332424 4.22063614
9380400 23.38947700 4.17704983 -2.19739109 -29.68509925 6.14962887 -0.50803237
9380800 19.75950115 12.04424269 3.76343354 -27.36810758 0.24702119 0.50614030
9381200 19.28347360 0.33016831 1.44803570 -27.43539961 0.41638249 -1.56175118
9381600 18.75615224 9.70434253 -4.76479186 -27.42623232 -0.58397130 -0.60520900
9382000 34.45504095 1.33494401 -4.65486302 -24.61461348 11.53671954 1.82152940
9382400 29.85015757 3.79376073 -3.76497080 -21.83830255 3.13144785 -7.75605198
9382800 25.48026717 1.08485843 -14.66868785 -25.25557025 -1.34328521 -3.64135016
9383200 23.60895949 -1.08117452 -0.34303750 -28.47862326 15.60640322 4.66246960
9383600 27.27453410 3.37247482 2.41333138 -25.09807720 -10.81510016 -8.83635877
